index,label,tweet
234,,"""#StopAyodhyaDelay | These people need to understand that this is a matter of faith for tens of crores of Indians: Gaurav Bhatia, National Spokesperson, BJP &amp; Sr Advocate, SCURLHERE  URLHERE"""
236,,"""NEW YORK CITY! I am going to be tabling at the TAGHERE Queer + Trans Comic Festival on Aug 11 + 12, that's this SUNDAY + MONDAY! I'm going to have THE BREAKAWAYS, comics, zines + prints! I'm also going to be distro'ing the new anthology TOWARD A WORLD WITHOUT PRISONS! URLHERE"""
237,,"""Netflix’s movie reboot of 90’s cartoon “Rocko’s Modern Life” is set to have a prominent story arc about a transgender character.  URLHERE"""
238,,"""TAGHERE ""We're not using your business because you're a racist"" is *not* harassment.  And if telling someone you hope they burn in hell is harassment, Christians have been harassing people for centuries."""
241,,"""TAGHERE TAGHERE 10s of 1000s of pictures of Jews greening the unowned desert. None of Arabs.. how odd! URLHERE"""
242,,"""Pusha T eviscerates with class, it’s like if Hannibal Lecter spit 16. Couldn’t put his verse on the new Rick Ross album bc it would cause hard feelings. “What a hell of a year, true colors exposed/Crowns on these clowns, it’s like you colored they nose.” URLHERE  URLHERE"""
245,,"""If white folks treated Blacks with the same respect, love, and tolerance, they have for their dogs, America would be a better place.#WednesdayMorning#WednesdayThoughts URLHERE"""
246,,"""Thousands of Pakistanis are using #SaveKashmirFromModi to instigate Indians.Thousands of Indians are using #BanNDTV in their tweets.Guess what is trending in India? Hello @TwitterIndia, please stop the Pakistan ISI sponsored trends in India. Are you their strategic partner? URLHERE"""
247,,"""I grew up with guns. Lots of guns. My parents carried at all times. When I learned to shoot, it was to protect myself. And prepare for an uprising. My parents carried sjambok whips on neighborhood walks. Just in case. Danger was everywhere. Blacks. Jews. Foreigners..."""
248,,"""I’m currently redoing my account and I’d love some new mutuals!!! *18*dom*she/her *bisexual*plus I’ll draw you in my awful styleLike/retweet to be mutuals!! 🖤🖤"""
250,,"""That Freudian slip is some real sick ish. According to TAGHERE poor is equivalent to black. You can’t make this stuff up man lol. THIS the real white supremacy y’all can’t seem to see, but somehow y’all punching the air about Trump. URLHERE"""
251,,"""What a fuckYou have half knowledge..Let me educate you first with full knowledgehitler killed 6 million jews in 12 years But what about muslim who killed 15 laakh jews in just one year in autmun empire.What about britisher who killed upto 40 million indian in one year"""
252,,"""Being broke is the root of all evil. S/o to old Jews and old rules!"""
253,,"""New Alexa Bliss RP. 😘  - Literate, Descriptive.  - Down to Fuck, till taken.   - Bisexual.  - Ships with Chemistry.    Please RT? 😘😘 URLHERE"""
254,,"""Watch&amp;RTVideo. Save aReal Baby. WhenUgetHit by a Car. Ucan Sue. When you slip &amp; fall, you can sue. When your Jet crashes, your Family can Sue.WHY? When ur baby dies from a Vaccine in the #USA uCANNOT sue!!! Christians &amp;Patriots wake up. This is Real! CNN says this is Fake🤔 URLHERE"""
255,,"""If you really thing God / Jesus Christ would want you to support / vote for Donald Trump and think he represents what the Bible preaches (2 Tim 2:24) you DEFINITELY need to go read your Bible again Jesus didn’t care for rich &amp; self righteous. (1 Tim 1:15) go read Matt 23 again"""
256,,"""well, well, well...just when you think all Christians in America have gone to the devil.... a light in the distance shines:"""
257,,"""BISEXUAL MARVEL STAN HOW ARE WE FEELIN'!???"""
258,,"""Pakistani Actress shares her experience on international airport when she was travelling with Indian crew for film shooting. Immigration officers let all Indians go but detained her because of her Pakistani passport.TAGHERE URLHERE"""
259,,"""“It’s not cosmetic surgery, it’s lifesaving surgery.”Transgender people like Melz are crowdfunding surgeries after being left on three or more year long NHS waiting list.Read more: URLHERE  URLHERE"""
261,,"""*Transgender shoots up school*media silent*black guy shots up workplace*media silent*ANTIFA terror attack*media silent*Muslim truck/suicide attack*media silent*white guy shoots up Wal-Mart*media: WE HAVE TO STOP THESE TERRORISTS! TURN OVER YOUR GUNS!"""
265,,"""Dear @donlemon, Each year, there are 400K black-white interracial violent crimes—murder, attempted murder, rape, manslaughter, assault with a weapon. 85% are black perp/white victim. Blacks kill 2x as many whites as whites kill blacks. But, hey, let's talk ""white nationalism."""""
268,,"""Oh, Jesus tap dancing Christ... ""But where will the money for healthcare for all come from?"" I don't know, Karen. Maybe if we stop giving money to bigoted institutions like these? Let's start there."""
271,,"""Thousands of Pakistanis are using #SaveKashmirFromModi to instigate Indians.Thousands of Indians are using #BanNDTV in their tweets.Guess what is trending in India? Hello @TwitterIndia, please stop the Pakistan ISI sponsored trends in India. Are you their strategic partner ??"""
272,,"""Connor Betts didn’t shoot his “sister” as reported. He shot his transgender BROTHER. #SayHisName #JordanCoferJordan Cofer, a transgender man, killed in the #Dayton mass shooting. URLHERE  via @HRC"""
273,,"""TAGHERE TAGHERE TAGHERE Half of college graduates can read comprehensively or perform basic math functions like counting back change but hey, lesbian dance studies will get you your next job."""
275,,"""Very hot weather will continue for the weekend with lots of sun. Practice heat safety. Take frequent breaks in air conditioned areas, stay hydrated, wear loose fitting and light colored clothing, and never leave your child or pet in a parked car. Stay cool! URLHERE"""
277,,"""In terms of arrests, charges are often dropped in cases. Also, 7 people can be arrested for 1 murder and all 7 people can be exonerated. Furthermore, Black folks are 7 times more likely to be wrongfully convicted of murder than whites per a recent study: URLHERE"""
278,,"""Poll: Majority of Blacks, Hispanics Support Anti-Illegal Immigration 2020 Candidates URLHERE  via @BreitbartNews"""
279,,"""I swear to god these people are burning themselves when they say that higher education is “leftist.” If research and diversity of education is leftist... does that mean being uneducated is for the right? 🤔"""
280,,"""TAGHERE Native American is a political term used by the Mulatto's and Fake $5.00 Indians. The proper term that they cannot dispute is ""Aboriginal Americans"" or ""Indigenous Americans""."""
281,,"""I thought today was Friday not Christmas but apparently I was mistaken because I woke up to an email from TAGHERE with a link to an excerpt from chapter one of @SGJ72's forthcoming novel, 'The Only Good Indians'. You can all check it out here: URLHERE"""
282,,"""Child Porn charges are a shockingly effective way to deal with far-right radicals, which is pretty fucking revealing if you ask me. URLHERE"""
284,,"""Seriously, I wish more ""Christians"" would act Christ-like.Please don't get murdered, Sarah."""
287,,"""TAGHERE Indians have world best doctors, architects, software engineers, actors, artists and what Pakistan has produced is only notorious terrorists worldwide, hub of terrorism... Pakistan 😏🤔😄😁🤲🙏"""
289,,"""The Queer Eye ep when Kenny adopts a dog had me ugly crying"""
290,,"""""...But they came to Baal-peor and devoted themselves to shame. And they became as detestable as that which they loved."" -- from Hosea 9:10 URLHERE"""
291,,"""This roughly translates to “I’d rather forgo my education than even attempt to learn or empathize with someone who isn’t like me”"""
292,,"""TAGHERE TAGHERE TAGHERE TAGHERE Right, excuses for all the white people who broke the law. Law enforcement is just for the poor and non-whites, right? Not for people like Trump who has always knowingly hire undocumented workers."""
293,,"""The only person with enough range to do this is @D0wJ0nEs"""
294,,"""Well hello Beautiful why don’t you come over here to daddy#openRP /#anyRP / #openDMS / #lewdRP• switch• bisexual       • New to chara/Verse• lewd/nonlewd• Singleship with chem • Rp? URLHERE"""
295,,"""atlus and intsys fight to the death for most problematic lgbt representation"""
296,,"""""f/m content is over-represented!"" nah. WHITE, cishet, and able-bodied f/m content is over-represented. We don't have enough poc f/m stories, bi f/m stories, ace f/m stories, queer f/m stories, trans f/m stories,  disabled f/m stories, etc."""
297,,"""Many Indians are puzzled why common Pakistanis are reacting to Article 370. “Kashmir banega Pakistan” is a lie all Pakistanis grow up with. For them, Kashmir is like a gift they will get on some Christmas Day. Along comes TAGHERE &amp; says “There is no Santa Claus” 💔 💔"""
298,,"""#trump idol Hitler did it to Jews, now vile despicable trump is capturing Christians. trump HATES #Christians. trump serves Lucifer, in undermining and destroying #America and Christians. URLHERE  via TAGHERE URLHERE"""
299,,"""NEVER again wonder how Hitler convinced the masses that Jews were “vermin”. 👇🏽👇🏽THIS IS HOW. #MAGA #WhiteSupremacists LIKE THIS CULT MEMBER. #RESIST #VoteBlueToEndThisNightmare #VoteBlue2020 #WeThePeopleMarch URLHERE"""
301,,"""the whites have done it yet again"""
302,,"""Cool cool cool."""
307,,"""I’m so proud of Katty Perry for coming out with a Christian song. My pastor recommended me the song. I’m very grateful for her supporting us #Christians and #god the song is #SmallTalk and how our relationship  with  god is all small talk ✨⛪️❤️ my children also love the song. URLHERE"""
308,,"""It's about time that this takes place."""
