index,label,tweet
177,,"""Dia tengah ugut org Melayu ke tu?Who care Carlsberg dlm tulisan jawi?Tak takut pun wek 👅Your own culture and language?I thought u r Malaysian, bukan eah?Sorry, we only ask Malaysian to learn jawi. Not for foreigners URLHERE"""
179,,"""TAGHERE TAGHERE TAGHERE :(:( Oh Mark, you keep saying this to everyone, and yet no one seems to agree, we're all islamophobic now?And racist too?Even if most muslims and I are the same race?Women need to grow out of the cloth that causes gender apartheid, if you cared you'd be fighting for freedom."""
180,,"""""Trump hasn’t been engaged at all; he has said nothing publicly about Myanmar or the Rohingya, nor has he spoken with Suu Kyi. His rhetoric about Muslims and illegal immigration echoes what you hear in Naypyidaw"" URLHERE"""
181,,"""Exactly."""
182,,"""Please stop buying the BS that Trump &amp; whites are racist! The New World Order cabal wants to divide us &amp; then conquer us! Wake Up! Educate yourself. Watch YouTube videos by David Icke."""
183,,"""My inferior faggot slave, he lives to serve and worship his Master. Look at that tiny lil clitty! I put him at his place as it should be!  TAGHERE  #BNWO URLHERE"""
184,,"""TAGHERE TAGHERE TAGHERE I don’t think you’re following. You said white people are victims of domestic violence and sexual assaults. When I talked about dignity, I discussed blacks committing crimes. When you discussed it, you talked about whites being victims."""
185,,"""Hispanics need to start coming together with blacks. We could change a lot together. They don’t give af about y’all just as much so the lowkey envy gotta end cause we can fight together and make a broad difference. The impact could be powerful"""
186,,"""A Colorado man posted “hunting guides” targeting Jews, Muslims &amp; refugees - but there’s no domestic terror statute to charge a person under. Unbelievably they had to wait until they found child porn on his phone before they could arrest him.Amerikkka.URLHERE"""
187,,"""Are you nuts. The policeman was found not guilty. You are not fit to contend for the office that requires swearing to uphold the laws of this land. You have defined yourself a racist here. The blacks on the jury were honest citizens!,,,,,you defy them and defile them."""
189,,"""TAGHERE No, no. Have you not been paying attention? These freaks would just make laws banning muslims from all the places you just mentioned. They will never do anything to hurt gun ""sales"", and they are now openly racist."""
190,,"""Demography expert says white Christians could help Trump win in 2020 despite decline: 'It looks like a time machine' URLHERE"""
191,,"""i remember a redneck calling me out as “faggot” in high school when i got brave enough to wear skinny jeans that weren’t — quote - unquote “manly” and they all out here wearing wranglers as tight as my levi’s skinny jeans.....like, where is the point they’re trying to serve?"""
192,,"""Representative Omar, HOW DARE you support 2,500 AMERICAN babies being aborted EVERYDAY! (PERMANENTLY ORPHANED) HOW DARE you be in OUR government and TRASH America! HOW DARE you be in a White nation and be a RACIST against Whites! GET YOUR MIND RIGHT!!! 🤨#DemocratsAreHypocrites URLHERE"""
193,,"""California: Judge vacates sentence of convicted terrorist, blames CAIR lawyer’s incompetenceHayat claimed jihad was the duty of all Muslims and gleefully stated he was “so pleased” jihadis cut Wall Street Journal reporter Daniel Pearl “into pieces.”URLHERE"""
194,,"""TAGHERE TAGHERE I know. I accept my position as a white submissive sissy faggot. I can still be good-looking and have a big dick. Not huge but definitely above average."""
195,,"""TAGHERE Give specifics you moron. You can't. Why? You have none. Here's your future: Impeachment efforts fag out, Trump stays, gets reelected, chases down &amp; jails traitors, builds the wall, kicks Democrat ass on issues everywhere, your TDS keeps you up nights till 2024. It sucks to be U"""
196,,"""Good old Joe still thinks the black man needs to be the boy Joe still thinks black is an underclassmen it's a sad point that all Democrats still think of blacks as less than white. I will never again be fool into believing the Democrats care about any constituents."""
197,,"""TAGHERE They would likely be killed or just jailed and have their ability to find a #job or an #apartment ruined. One small correction, #Muslim is not a race; it’s a #religion. There are plenty of white Muslims. #NoToOpenCarry #GunControl"""
198,,"""Redeemer God, As I pray for guidance as I leave home to undertake the study ahead of me, I also pray for those Christians who have forgotten the Commandment to love one another, to welcome the stranger, feed the hungry, clothe the naked and visit the imprisoned, Amen #Prayer"""
199,,"""TAGHERE How can Muslims be united when they are consistently bickering in petty conflicts-power- struggles, coup de-etat, who is more Islamic, bloodshed, terrorism and hypocricy?"""
200,,"""TAGHERE AIMIM works for Muslims PDP works for Muslim National Conference works for Muslims Congress supposed as Muslims Party TMC works for Muslims SP BSP free handed Muslims do to anything But still BJP is communal party ."""
201,,"""was studying in Ranchi during reconstruction of Ram Mandir, part 1. Lalu imposed curfew..no phone/internet. My parents &amp; me, like several other survived information blockadeBottom line: u do not make sensefrom when Muslims started worrying about motherThey hate Vande Mataram URLHERE"""
202,,"""Finally an Islamic cleric who dares to speak the truth as to why Muslims are in such a worldwide mess. ""Musalman Duniya Me Ruswa Kyon Ho Rhai Hai..??  | Meet Allama Shabbir Ali Warsi of India. URLHERE"""
203,,"""TAGHERE Repubs like to start wars.  Repubs spend recklessly and usually have major corruption going on for self-enrichment.  Their President's Rev more likely to be crooks, thieves, burglers, traitors, very opaque rather than transparent, fake Christians. 😱"""
205,,"""TAGHERE Children growing up on farms all around the world also play around with animals that will be culled /slaughtered. This is literal propaganda to dehumanize Muslims and make it seem like Muslim children are raised to be evil killers."""
206,,"""To all those catholics, christians or la chingada who are replying my posts with religious stuff. I have a kind message for you: URLHERE"""
207,,"""same energy as baekon wearing a whites power t shirt"""
208,,"""Has CAN honoured Imam Abubakar Abdullahi who protected over 200 Christians from being killed by armed bandits?Kindly remind them if they haven't.Pls, this is a goldly act to promote in loudest voice more than the volume given to ethnopoliticallyreligious matters of the State URLHERE"""
209,,"""See how Democrats use blacks as a maneuver.TAGHERE 2020!👍🇧🇷🇺🇸#BlacksForTrump2020 #Blexit URLHERE"""
210,,"""👉Today is beginning of week long Hajj in Saudi Arabia🧕Muslims from non Islamic country go to Hajj freely, but do not return the favor to Non-Muslims 😡Non-Muslims have no religious rights in KSA😡Ex-Muslims face death penalty in KSAPROTEST AGAINST RELIGIOUS APARTHEID!!!"""
211,,"""TAGHERE Happy Hajj to all Muslims URLHERE"""
212,,"""TAGHERE TAGHERE TAGHERE She is one of the growing number of voices for removing blacks from the TAGHERE plantation.One of the growing number of voices of color fighting the racists, bigots, and monsters of the Democratic Party.One of the people breaking the chains of Democrats slavery and oppression."""
213,,"""TAGHERE Mohtarma pahle apne porkistan ko to sambhal lo.Pakistan's Ahmadiyya Muslims take their case to President Trump in the Oval Office.#KashmirWithModi  URLHERE"""
214,,"""In this thread i will discuss about Terrorism and Extremism in islam . Pls read this thread end . Muslims who believe that there is a difference between Allah's islam and Mullah's islam (like TAGHERE and TAGHERE ) should read this till end . TAGHERE @Sanjay_Dixit"""
215,,"""Christians, Republicans and law abiding gun owners care. God bless the citizens of war torn Chicago who are governed by power loving non caring Democrat politicians. The same kind of politicians that govern Baltimore! #WalkAwayFromDemocratsForever #MAGA #MakeChicagoSafeAgain"""
216,,"""Awww yeah mom dukes brought me like 5 blacks home 👍🏾 &gt;&gt;"""
217,,"""TAGHERE TAGHERE TAGHERE TAGHERE It appears that she is neither pro-life, Christian or White according to her bio. Nor does she claim to be!But your hate of pro-life, Christians, and White Americans is quite clear by your tweet. Just curious as to how you came up with your assumptions for your hate tweet?"""
218,,"""“I read somewhere that the last time she held a baby this age, dumpy boy was banging porn stars”-TAGHERE This is the President, representing Evangelicals, Christians &amp; The family values partyI don’t think rawdogging a porn star falls in line TAGHERE TAGHERE TAGHERE URLHERE"""
219,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE In fact, when they blow up a church full of people they are just piously carrying out what they believe to be God's (Allah's) will. bUt this is the reason why they should not be allowed across our western borders. They despise the Jews and Christians."""
220,,"""TAGHERE TAGHERE How are these people Christians?"""
221,,"""NBA Twitter got alot of Whites that only want to use numbers."""
222,,"""In fact, I grew up in a mixed community, and I never saw the Black girls learning Spanish, or Latinas into Asian/South Korean fashion. Just the non-Blacks all in Black culture."""
223,,"""TAGHERE NAMBLA is still alive and well. Look at the stats, most Republicans are Christians that live by principles. Last I heard the #Left was promoting sex changes for 5 year olds..."""
225,,"""TAGHERE The only one I'm actually upset about is In 'n Out, especially since I'm going to California soon.I've known for a while the chain is owned by self-proclaimed Christians... but I didn't realize they were actually fake Christians."""
227,,"""TAGHERE TAGHERE One really isn't shocked when  Muslims of the sub Continent have an instant dislike for people like Hassan Nissar, Hussain Haqqani, Mohd Arif Khan &amp; Shehzad Poonawala. They're like those patients who want the doctors to tell them a lie 'All is well'. That's where the ailment is"""
